,id,date,bedrooms,sqft_lot,price,level
15822,8562750250,2014-07-04,3,7609,600000.0,high
15823,5088500170,2014-10-27,3,16102,435000.0,low
15824,1061500630,2015-02-05,5,7600,359900.0,low
15825,8073000491,2014-12-11,4,7139,700000.0,high
15826,3277801448,2015-03-12,3,889,280000.0,low
15827,1656600280,2014-10-02,4,24466,655000.0,high
15828,4139420190,2015-05-12,4,16909,2480000.0,high
15829,5360200052,2015-02-24,3,23925,499950.0,low
15830,7234601025,2014-08-05,3,1021,540000.0,low
15831,8001470480,2015-03-06,4,9209,970000.0,high
15832,2597670470,2014-08-13,4,7000,330000.0,low
15833,7199330130,2014-07-03,3,8000,474000.0,low
15834,4039700080,2015-03-17,4,9310,670000.0,high
15835,5317100780,2014-05-12,4,9687,1300000.0,high
15836,2597450250,2014-07-30,4,10361,1160000.0,high
15837,2472920680,2015-01-12,4,8061,440000.0,low
15838,7436300170,2014-07-28,2,2088,411000.0,low
15839,3964400470,2014-07-25,3,4000,500000.0,low
15840,7351200050,2014-12-18,4,13342,1335000.0,high
15841,1377800277,2014-12-15,6,6400,696000.0,high
15842,3862400050,2014-05-06,3,11088,465000.0,low
15843,7199310170,2014-06-16,4,7500,518000.0,low
15844,8039900086,2014-05-09,3,7250,251000.0,low
15845,1137600190,2015-04-30,3,13282,255000.0,low
15846,1566100130,2014-08-20,2,8271,319000.0,low
15847,9547205610,2014-09-29,4,3400,719000.0,high
15848,5608000190,2014-07-14,5,13288,1520000.0,high
15849,3295450050,2015-01-09,4,4553,322000.0,low
15850,3751602249,2015-03-05,4,7920,205000.0,low
15851,7889600190,2015-01-13,3,6240,229000.0,low
15852,217700050,2014-10-30,3,9672,395000.0,low
15853,7943000020,2015-03-26,2,7272,183000.0,low
15854,7199310290,2014-09-05,3,7800,583500.0,high
15855,192700080,2015-02-13,3,25710,312000.0,low
15856,23520380,2014-09-09,3,9860,539000.0,low
15857,8961950050,2015-03-20,4,12651,409000.0,low
15858,3300701365,2014-05-28,3,4000,510250.0,low
15859,871000170,2014-12-02,2,3827,535000.0,low
15860,9407150250,2014-09-24,3,7936,280000.0,low
15861,7789000235,2015-04-09,3,8400,286000.0,low
15862,8587400050,2015-03-25,3,7660,710000.0,high
15863,5100401315,2014-07-09,2,6380,395000.0,low
15864,2634500005,2014-09-08,2,8494,237500.0,low
15865,6332000050,2015-01-21,3,6550,464000.0,low
15866,2126049265,2014-10-21,3,10080,495000.0,low
15867,7950304095,2015-02-17,1,6060,257500.0,low
15868,587550010,2015-01-16,4,23544,570000.0,high
15869,1402630190,2014-11-11,3,7485,362000.0,low
15870,2402100895,2014-06-25,33,6000,640000.0,high
15871,3750604417,2014-05-26,3,8800,172500.0,low
15872,9547202890,2015-01-20,2,4880,596000.0,high
15873,2600110250,2015-04-30,4,9796,840000.0,high
15874,7403200050,2014-11-13,3,23065,1600000.0,high
15875,9528104360,2014-09-12,2,1245,435000.0,low
15876,2634500050,2014-09-10,2,7870,251000.0,low
15877,268500020,2014-11-06,4,9750,282500.0,low
15878,1796361100,2014-10-17,3,7226,265000.0,low
15879,8807300130,2014-12-17,3,10240,330000.0,low
15880,7170200080,2014-06-17,2,3800,435000.0,low
15881,1877500005,2014-12-01,3,8560,827235.0,high
15882,7211400525,2014-05-30,4,5000,249950.0,low
15883,2549000020,2015-03-24,3,18533,400000.0,low
15884,4137040250,2014-10-21,4,7944,300499.0,low
15885,5101400461,2015-04-17,4,5220,449000.0,low
15886,2306400010,2014-10-17,2,3220,500000.0,low
15887,8861000095,2014-09-30,3,7526,865000.0,high
15888,3754500010,2014-06-16,4,5414,899950.0,high
15889,4326000190,2014-08-28,4,9541,370000.0,low
15890,1525069088,2015-05-04,5,226097,442500.0,low
15891,9474700020,2014-05-03,3,9945,310000.0,low
15892,4389200876,2014-07-01,4,12750,1565000.0,high
15893,6084600420,2014-09-05,4,9113,245000.0,low
15894,6668900010,2014-11-17,2,8100,254950.0,low
15895,125059178,2014-07-22,6,7480,510000.0,low
15896,2131701410,2015-04-27,3,5000,299950.0,low
15897,3158500130,2014-08-21,4,4500,379950.0,low
15898,6300500275,2014-08-07,3,4820,350000.0,low
15899,3395040920,2014-06-18,3,3575,300000.0,low
15900,1193000280,2014-05-27,3,6339,994000.0,high
15901,8022900005,2014-11-19,3,8067,315000.0,low
15902,1774000050,2014-05-07,4,11200,480500.0,low
15903,1725800280,2014-06-16,3,5720,373000.0,low
15904,8691390980,2014-09-02,4,5951,728000.0,high
15905,1180008370,2014-09-25,4,7125,415000.0,low
15906,9558020460,2014-06-04,4,5091,427500.0,low
15907,3575302880,2014-11-10,3,10000,339300.0,low
15908,6671900095,2014-05-27,3,6205,313000.0,low
15909,5637500094,2014-05-22,3,1612,431500.0,low
15910,4310701330,2015-03-09,3,835,415000.0,low
15911,23520190,2015-03-16,3,9750,490000.0,low
15912,98000130,2015-03-24,4,24054,1425000.0,high
15913,6829900080,2015-03-30,3,9750,275000.0,low
15914,5370200170,2015-02-17,2,5080,325000.0,low
15915,3885805896,2014-06-10,5,6000,1180000.0,high
15916,9550200470,2014-10-01,4,4590,690000.0,high
15917,6111400020,2015-03-30,4,9474,410000.0,low
15918,5135000050,2014-08-01,4,5934,960000.0,high
15919,8029510010,2014-10-30,3,8669,299250.0,low
15920,4438400050,2014-07-14,2,14000,239000.0,low
15921,7831800460,2014-05-02,2,9400,235000.0,low
15922,2425069069,2014-05-27,3,217800,587000.0,high
15923,8029550020,2014-07-01,4,6087,431000.0,low
15924,7533800170,2014-07-07,3,6765,1636000.0,high
15925,9460000010,2014-12-03,3,6500,285000.0,low
15926,2600130020,2014-11-06,3,10156,778000.0,high
15927,4037700285,2014-07-31,3,7975,415000.0,low
15928,8682261190,2015-01-12,2,4500,550285.0,high
15929,5453700020,2014-08-25,3,9865,910000.0,high
15930,4139400630,2014-05-29,3,9136,860000.0,high
15931,9550201495,2014-10-03,3,5000,765000.0,high
15932,9808610190,2014-05-09,4,20345,782000.0,high
15933,7443000514,2015-03-10,3,1764,525000.0,low
15934,1823099056,2014-12-22,3,435600,745000.0,high
15935,6055000010,2014-07-25,3,35512,470000.0,low
15936,3878900225,2014-06-02,3,5650,345000.0,low
15937,4222700130,2015-03-04,3,7800,279000.0,low
15938,1124000010,2014-07-11,3,8100,500000.0,low
15939,428000225,2014-06-20,3,8160,237000.0,low
15940,8133300050,2014-06-26,3,9346,200500.0,low
15941,2423039134,2015-03-24,4,9900,387500.0,low
15942,2726049150,2014-07-17,4,8040,392500.0,low
15943,8074200080,2015-02-13,3,12430,305000.0,low
15944,7856600170,2014-09-24,4,10100,981000.0,high
15945,8649900440,2014-12-09,4,8770,680000.0,high
15946,7696630170,2014-06-05,4,7242,276000.0,low
15947,226039075,2014-05-06,4,8330,655500.0,high
15948,3296000170,2014-12-29,5,13144,555000.0,high
15949,3223049073,2015-04-13,2,10505,235000.0,low
15950,7300700050,2015-02-19,3,8879,325000.0,low
15951,9900000190,2014-10-30,3,8100,268950.0,low
15952,3751600635,2014-11-10,3,14040,264500.0,low
15953,7575600430,2014-11-10,3,5250,240000.0,low
15954,3223039109,2015-02-20,3,226512,819000.0,high
15955,7151700190,2015-03-31,2,5000,850000.0,high
15956,2076400050,2014-10-22,4,9600,294950.0,low
15957,2162000190,2014-12-15,3,13644,693000.0,high
15958,5226500250,2014-10-15,4,7290,478000.0,low
15959,1787600294,2015-02-05,2,6893,222000.0,low
15960,6388930170,2015-04-08,4,11286,635000.0,high
15961,2767704332,2014-09-30,3,1278,469000.0,low
15962,6699940250,2014-07-25,4,5866,350000.0,low
15963,8151601190,2014-12-03,5,11726,180000.0,low
15964,5561000420,2015-04-08,4,39356,490000.0,low
15965,3797001900,2014-09-22,3,6000,360000.0,low
15966,6641020050,2014-06-18,4,9430,630000.0,high
15967,3232200095,2015-04-14,4,2006,615000.0,high
15968,2310000440,2014-10-27,3,7202,279950.0,low
15969,6414600321,2014-06-11,3,8813,317000.0,low
15970,7199320190,2014-10-16,4,7350,618000.0,high
15971,7922800190,2015-03-11,5,8713,620000.0,high
15972,9553200052,2014-05-06,3,6250,345000.0,low
15973,4083802425,2014-10-10,3,3750,608000.0,high
15974,984000130,2014-12-23,4,11603,325000.0,low
15975,2473002500,2014-11-12,3,13000,475000.0,low
15976,3356403304,2014-10-16,3,9997,154000.0,low
15977,8651200080,2014-06-19,5,19126,1190000.0,high
15978,1329300480,2014-10-23,4,5750,376950.0,low
15979,1972201305,2014-07-29,2,3360,500000.0,low
15980,425079001,2015-04-23,3,129578,499950.0,low
15981,9347900020,2015-01-27,3,9035,230000.0,low
15982,1015000050,2015-01-06,4,5900,652600.0,high
15983,9542802000,2014-12-29,3,7000,185000.0,low
15984,8088600080,2014-06-02,3,8820,274950.0,low
15985,5637500250,2015-02-10,2,6035,447000.0,low
15986,87000213,2014-06-13,2,30184,129000.0,low
15987,5104200470,2015-03-25,5,9856,436000.0,low
15988,455000190,2014-10-06,3,5000,825000.0,high
15989,3356403140,2014-10-10,3,16000,225000.0,low
15990,4472000050,2015-03-09,3,6088,265000.0,low
15991,5350200425,2015-03-09,3,5111,765000.0,high
15992,3975400190,2014-11-04,4,2166,509000.0,low
15993,9541600255,2015-03-10,4,8640,762450.0,high
15994,5538300460,2014-12-10,5,9000,465000.0,low
15995,7625700305,2014-06-05,3,6250,564000.0,high
15996,2895600420,2015-04-21,2,5236,384500.0,low
15997,2320069260,2014-10-27,3,33090,415000.0,low
15998,7305300470,2014-12-01,2,8409,345000.0,low
15999,9477940440,2014-06-17,4,6896,465950.0,low
16000,2561340020,2014-08-04,3,11096,325000.0,low
16001,2561340020,2015-02-17,3,11096,500000.0,low
16002,524069075,2014-10-24,4,20348,450000.0,low
16003,2296700050,2014-10-10,4,8284,475000.0,low
16004,4122900190,2014-05-12,5,20021,1346400.0,high
16005,2754700095,2015-03-16,3,5120,747000.0,high
16006,9265700005,2014-08-22,3,6220,395000.0,low
16007,9826700726,2014-10-06,3,1483,505000.0,low
16008,321049193,2014-10-17,3,9282,215000.0,low
16009,1923099034,2015-01-16,4,210830,775000.0,high
16010,4305600250,2014-10-27,4,5471,540000.0,low
16011,6648100010,2014-11-19,3,8925,392500.0,low
16012,5536100020,2014-12-15,3,15788,987000.0,high
16013,5536100020,2015-05-12,3,15788,1190000.0,high
16014,5104450440,2014-11-13,3,10684,252500.0,low
16015,7560000050,2015-04-23,3,3502,730000.0,high
16016,7784400130,2014-05-05,6,9200,497300.0,low
16017,7298900010,2014-09-24,4,34981,640000.0,high
16018,259601100,2014-05-13,5,7125,580000.0,high
16019,8041100010,2014-08-18,3,34800,377000.0,low
16020,5318100840,2014-06-06,4,3600,1280000.0,high
16021,2771101964,2014-08-12,3,1488,396500.0,low
16022,1560870470,2014-07-31,4,2999,300000.0,low
16023,1232000950,2015-03-12,3,4800,532000.0,low
16024,8682261440,2015-01-13,2,4500,579000.0,high
16025,1370801440,2015-03-25,4,7815,1400000.0,high
16026,7680400050,2014-10-22,5,43560,571000.0,high
16027,6928000440,2014-07-18,3,9288,301950.0,low
16028,3797000290,2014-06-12,3,2970,660000.0,high
16029,9264030470,2014-06-11,4,10688,455000.0,low
16030,6300000396,2014-12-16,3,5060,375000.0,low
16031,1786700080,2015-01-15,4,6769,470000.0,low
16032,5116000170,2015-03-31,3,10484,374990.0,low
16033,8682282210,2015-04-17,2,3690,541500.0,high
16034,8651611640,2015-04-24,3,7821,782500.0,high
16035,8946750020,2015-05-07,3,3677,264000.0,low
16036,1939130420,2014-07-15,4,7417,640000.0,high
16037,7640400190,2015-02-13,3,8141,660000.0,high
16038,4139420430,2014-06-11,5,17258,1365000.0,high
16039,1509500080,2015-03-17,3,8140,389950.0,low
16040,6341000020,2015-03-04,2,19874,226000.0,low
16041,1022069071,2014-08-08,3,40250,390000.0,low
16042,8078400020,2015-02-23,3,8111,485000.0,low
16043,9113200250,2015-04-13,4,4602,840000.0,high
16044,1592300010,2014-09-26,5,21343,600000.0,high
16045,9250900095,2014-08-19,2,6210,331000.0,low
16046,8815400670,2014-10-16,3,6000,780000.0,high
16047,7212680080,2014-10-15,3,8481,300000.0,low
16048,2968801315,2014-09-17,3,7620,361810.0,low
16049,6141100255,2014-05-15,3,6582,467000.0,low
16050,8068000440,2014-12-26,3,10000,399000.0,low
16051,7883605900,2014-10-15,3,7500,315450.0,low
16052,9521101315,2015-05-01,3,5000,600000.0,high
16053,8651442910,2015-03-25,4,5200,247500.0,low
16054,8113101233,2015-01-30,3,5037,330000.0,low
16055,7016200460,2014-08-26,4,7210,500000.0,low
16056,4189800020,2014-08-20,3,10050,367500.0,low
16057,5506500170,2014-09-12,3,32880,560000.0,high
16058,5135000170,2014-08-06,4,7620,655000.0,high
16059,8155500020,2014-10-18,5,7140,530000.0,low
16060,2597501190,2015-05-12,3,26574,270000.0,low
16061,5288200225,2014-11-25,3,2875,437500.0,low
16062,6189200050,2015-02-03,3,10349,575000.0,high
16063,6664900470,2014-11-07,4,6887,278000.0,low
16064,7954300460,2014-09-04,4,6181,568500.0,high
16065,8018600655,2015-03-26,4,9606,280000.0,low
16066,2508000020,2014-08-19,2,6350,250000.0,low
16067,1424059130,2015-03-18,3,72309,247500.0,low
16068,7856660130,2014-12-04,5,13874,1250000.0,high
16069,5302400080,2014-10-15,4,15008,535000.0,low
16070,3026059368,2014-07-11,3,6899,814842.0,high
16071,3275910020,2015-02-13,4,5521,340000.0,low
16072,2229900020,2014-06-10,3,9100,359950.0,low
16073,7748000020,2014-06-21,3,5544,750000.0,high
16074,7457000005,2014-09-26,4,8125,1220000.0,high
16075,9268200285,2014-07-03,2,5040,370000.0,low
16076,1328330780,2015-04-15,3,9170,329950.0,low
16077,7806450190,2015-01-02,3,35171,500000.0,low
16078,626400020,2014-09-18,4,18521,734000.0,high
16079,5416510920,2014-06-16,4,5054,385000.0,low
16080,3330500345,2015-04-20,2,4635,230000.0,low
16081,3885801190,2014-07-30,4,7200,1385000.0,high
16082,1035000007,2014-12-18,3,4992,210000.0,low
16083,1471701470,2014-07-31,3,13187,293000.0,low
16084,7519000225,2014-10-30,3,3774,465000.0,low
16085,1433290010,2015-01-12,3,44634,449000.0,low
16086,1223049150,2015-04-14,2,10725,325000.0,low
16087,5198600010,2014-08-19,3,7056,180000.0,low
16088,4310703070,2015-04-13,6,5000,650000.0,high
16089,6154900005,2014-09-24,4,7102,665000.0,high
16090,3541700170,2014-10-17,3,16000,324450.0,low
16091,952001495,2015-03-06,4,5750,588000.0,high
16092,8122600020,2014-05-21,4,5200,200000.0,low
16093,3579700080,2014-09-05,4,11090,383000.0,low
16094,2769602140,2014-12-15,3,2500,499950.0,low
16095,5152920170,2015-04-21,5,12350,549000.0,high
16096,3226049530,2015-01-22,5,7264,465000.0,low
16097,4017050020,2014-08-14,3,19744,450000.0,low
16098,3982700250,2015-04-23,4,7800,799900.0,high
16099,2523069134,2015-04-06,4,91911,495000.0,low
16100,7281300010,2014-08-22,3,10842,1200000.0,high
16101,3396800280,2015-02-23,4,15000,637000.0,high
16102,7234600851,2014-12-16,4,4366,589000.0,high
16103,7418000020,2014-07-24,3,10350,305000.0,low
16104,7548300170,2015-03-31,4,5200,600000.0,high
16105,1446300020,2014-05-31,4,6256,587000.0,high
16106,4385700425,2014-05-05,2,4000,1425000.0,high
16107,16000545,2015-03-12,4,11212,250000.0,low
16108,7996720050,2015-04-24,3,3202,515000.0,low
16109,8691310840,2014-05-09,4,10308,833000.0,high
16110,4309700130,2014-06-04,3,32467,860000.0,high
16111,5100401060,2014-09-08,4,6678,550000.0,high
16112,1180002580,2015-03-19,2,6000,180000.0,low
16113,3379100130,2014-06-18,4,9375,507000.0,low
16114,8645900080,2014-08-27,3,128066,427000.0,low
16115,7569500010,2014-11-20,3,2722,616950.0,high
16116,8026200080,2014-07-15,4,10550,372000.0,low
16117,5101404555,2014-10-06,2,6380,290000.0,low
16118,9432900250,2015-03-09,4,8438,329990.0,low
16119,3995700250,2014-10-13,3,8156,393500.0,low
16120,2574900080,2014-05-13,5,17458,1550000.0,high
16121,8731982630,2014-05-22,4,8300,240000.0,low
16122,2968800660,2014-05-13,3,8640,285000.0,low
16123,2872900010,2015-04-14,3,9862,382500.0,low
16124,1118000080,2015-03-31,4,16101,1925000.0,high
16125,8923600185,2014-08-29,3,9471,800000.0,high
16126,1725059252,2015-04-02,4,24140,550000.0,high
16127,3818700190,2014-12-15,4,15205,387846.0,low
16128,5125400305,2014-08-21,4,16015,367500.0,low
16129,4232400010,2014-08-04,5,4264,780500.0,high
16130,5100402606,2015-05-05,3,6775,680000.0,high
16131,3876300080,2014-12-24,5,7875,434400.0,low
16132,1246700050,2014-06-12,2,17172,370000.0,low
16133,1837010010,2015-03-13,3,8073,465000.0,low
16134,1328320280,2015-03-27,3,6925,323000.0,low
16135,5468760050,2015-01-05,4,9921,270000.0,low
16136,5556300114,2014-12-19,3,42693,1320000.0,high
16137,2316800020,2014-06-27,4,6583,560000.0,high
16138,7133300675,2015-04-28,3,4500,450000.0,low
16139,751000020,2014-06-26,2,7740,290000.0,low
16140,3578400670,2014-09-24,3,21340,354000.0,low
16141,2767603890,2015-03-04,5,5000,705000.0,high
16142,9477000190,2014-08-08,3,7200,445000.0,low
16143,2268000500,2014-07-21,3,11925,229900.0,low
16144,7202271060,2015-03-10,4,5896,610000.0,high
16145,7852020080,2014-12-10,3,5108,535000.0,low
16146,3298400470,2015-02-04,3,8925,437400.0,low
16147,8854000010,2014-08-12,5,10059,540000.0,low
16148,1624059093,2014-06-30,3,29185,570000.0,high
16149,8564950280,2014-10-09,3,4607,533000.0,low
16150,7853230460,2015-04-03,3,4819,555000.0,high
16151,1796350080,2014-06-23,3,9600,239950.0,low
16152,9477200460,2015-01-08,3,9451,350000.0,low
16153,7972601995,2014-06-16,2,4880,245000.0,low
16154,1454100440,2014-06-05,4,9886,456000.0,low
16155,2558690130,2014-08-13,4,7701,465000.0,low
16156,8682310470,2015-01-07,2,4660,445000.0,low
16157,3876000440,2014-07-28,5,7500,517850.0,low
16158,4137070440,2014-09-30,5,7260,329000.0,low
16159,2391602500,2014-05-15,3,2875,512500.0,low
16160,8632100010,2014-06-04,2,8100,365000.0,low
16161,3034200426,2015-03-20,3,9384,450500.0,low
16162,5078400190,2014-10-16,3,8232,915000.0,high
16163,1450100420,2014-06-20,3,7314,205000.0,low
16164,1853500290,2014-08-11,4,8449,314000.0,low
16165,8133700020,2014-07-02,2,9260,496000.0,low
16166,723059073,2015-04-16,4,7590,329950.0,low
16167,2374200005,2014-06-16,4,6000,375000.0,low
16168,7420200050,2014-06-20,3,7777,623000.0,high
16169,7211350130,2014-06-19,4,9600,310000.0,low
16170,7802900500,2015-03-04,3,37120,532500.0,low
16171,8081900101,2014-05-28,4,4560,960000.0,high
16172,9510300130,2014-06-28,4,40918,598000.0,high
16173,8582010290,2014-08-14,3,9218,683000.0,high
16174,4023500352,2015-02-17,5,9425,425000.0,low
16175,9482700440,2014-05-06,5,3780,533000.0,low
16176,6117502455,2014-05-13,3,9486,375000.0,low
16177,2791500020,2014-06-04,3,7225,250500.0,low
16178,5643600351,2014-08-06,4,22896,257000.0,low
16179,4059400585,2014-06-24,3,18205,218000.0,low
16180,9285800585,2014-06-11,3,4437,460000.0,low
16181,5727500561,2015-04-14,3,6186,255544.0,low
16182,8682310430,2014-09-14,2,4647,560000.0,high
16183,3782760170,2015-02-11,4,4074,480000.0,low
16184,1925059073,2014-10-10,5,19180,1300000.0,high
16185,6891800500,2015-04-26,3,9752,580000.0,high
16186,4319200605,2014-06-28,3,9100,475000.0,low
16187,6117500460,2014-06-30,4,12215,1309500.0,high
16188,522079022,2015-03-27,3,623779,700000.0,high
16189,3066410080,2014-09-17,3,10223,590000.0,high
16190,4137000280,2015-02-22,3,8346,264500.0,low
16191,2767600920,2014-10-27,2,2600,465000.0,low
16192,7972601680,2015-03-23,3,7620,290000.0,low
16193,1725059136,2014-11-21,4,12873,1815000.0,high
16194,4037000080,2014-06-15,3,12150,416000.0,low
16195,3580900290,2015-01-28,4,8940,360000.0,low
16196,7527410080,2014-06-02,5,36250,585083.0,high
16197,2653000005,2014-05-12,4,2750,840000.0,high
16198,3028200080,2015-03-24,2,9975,81000.0,low
16199,4218400005,2015-01-30,3,9200,1285000.0,high
16200,4058802335,2014-11-25,4,7380,326000.0,low
16201,2487200680,2015-02-24,2,7500,447000.0,low
16202,1950900005,2014-10-03,3,7125,185000.0,low
16203,6647400250,2014-07-23,3,7773,439950.0,low
16204,9407000920,2014-10-01,3,10300,234000.0,low
16205,8617000020,2014-12-31,4,8886,485000.0,low
16206,1193000190,2014-07-15,4,6250,750000.0,high
16207,7443000480,2015-05-07,4,5527,865000.0,high
16208,2557000380,2014-06-18,4,9000,287500.0,low
16209,4450700010,2014-07-08,3,9673,375000.0,low
16210,1236300307,2014-09-05,3,8800,565000.0,high
16211,3422059249,2015-02-19,4,8306,260000.0,low
16212,9476200290,2014-10-17,3,10900,190000.0,low
16213,3812400898,2014-09-09,5,6420,399950.0,low
16214,5422420470,2015-03-26,3,7062,275000.0,low
16215,2492200280,2014-12-02,3,4086,528000.0,low
16216,4331000130,2014-10-17,3,9685,315000.0,low
16217,6073500190,2014-08-21,2,5500,614306.0,high
16218,9522300010,2015-03-31,3,14608,1490000.0,high
16219,3629910470,2014-07-29,3,3870,590000.0,high
16220,1250200285,2015-03-17,3,3600,261500.0,low
16221,1509700050,2014-05-23,4,9898,300000.0,low
16222,2045800006,2014-09-04,3,4551,439000.0,low
16223,2171400199,2014-09-04,5,13000,277554.0,low
16224,2123049502,2014-06-23,3,8505,215000.0,low
16225,284000095,2014-09-22,2,17861,1200000.0,high
16226,5652600427,2015-02-24,4,6375,420000.0,low
16227,7202330470,2015-04-08,3,3436,485000.0,low
16228,6131600255,2014-12-22,3,8316,202500.0,low
16229,7853301660,2015-02-23,5,8572,710000.0,high
16230,9211010440,2015-04-30,4,6933,535000.0,low
16231,1423900080,2014-12-18,4,7700,260000.0,low
16232,2215901190,2014-05-28,3,7480,254000.0,low
16233,251100020,2014-05-21,4,5226,600000.0,high
16234,3395041206,2014-09-25,3,2516,285000.0,low
16235,224069169,2014-10-23,4,20662,800000.0,high
16236,3365901435,2014-06-23,3,13100,165000.0,low
16237,7689600630,2014-11-06,2,6960,216500.0,low
16238,3158500290,2014-09-19,4,5595,387990.0,low
16239,7189800095,2014-11-04,4,5040,500000.0,low
16240,7202270440,2014-10-23,4,5612,650000.0,high
16241,3501600114,2014-06-19,4,4079,646000.0,high
16242,8097000250,2015-01-30,4,9138,323400.0,low
16243,9542830430,2014-08-06,3,4200,300000.0,low
16244,6012500170,2014-10-07,5,5400,712500.0,high
16245,7217400895,2014-06-09,3,3402,550000.0,high
16246,2651100050,2015-02-17,3,7537,400000.0,low
16247,2212200050,2014-10-28,4,7200,255000.0,low
16248,7922900460,2014-12-05,3,9032,660000.0,high
16249,8925100440,2015-03-23,4,6375,925000.0,high
16250,259800680,2014-08-05,4,7210,534000.0,low
16251,271200130,2014-11-19,3,7700,215000.0,low
16252,3760500280,2014-10-14,3,12779,1950000.0,high
16253,5315100277,2014-05-13,5,7924,1400000.0,high
16254,9265410010,2015-02-03,3,8350,212000.0,low
16255,8731800840,2014-06-19,3,7300,265000.0,low
16256,7579200715,2014-12-05,3,5750,400000.0,low
16257,9485300010,2015-02-13,4,10133,311500.0,low
16258,1652500010,2015-03-26,4,20759,2328000.0,high
16259,4059400190,2014-10-17,2,6050,225000.0,low
16260,8965510190,2014-06-10,4,21755,1250000.0,high
16261,7100000250,2015-02-11,3,8710,380000.0,low
16262,2541100010,2014-07-08,4,11370,600000.0,high
16263,7732410130,2014-05-21,3,9053,600000.0,high
16264,7889600285,2014-12-18,3,3000,315000.0,low
16265,1556200005,2014-06-03,5,4623,847000.0,high
16266,8691310980,2015-04-09,4,10351,730000.0,high
16267,1561600095,2014-05-14,4,11137,1058000.0,high
16268,3025300250,2015-05-13,4,17709,1620000.0,high
16269,5297200089,2015-04-15,2,5785,664000.0,high
16270,3303860630,2015-04-27,4,6000,454450.0,low
16271,6430500086,2015-01-16,3,4200,341000.0,low
16272,4025300285,2014-10-29,4,8875,276693.0,low
16273,923049400,2014-11-19,2,11340,185000.0,low
16274,5466300130,2014-09-17,2,2258,160000.0,low
16275,4136900250,2014-06-02,4,8497,270000.0,low
16276,7635800313,2014-07-18,4,8760,300000.0,low
16277,2938100005,2014-08-29,3,10115,264950.0,low
16278,796000235,2015-04-01,2,6250,209950.0,low
16279,8682280170,2015-03-30,3,8708,850000.0,high
16280,7504110780,2014-05-16,4,11380,645000.0,high
16281,1445500010,2015-01-13,4,36974,855000.0,high
16282,7574910420,2014-12-01,4,37258,632500.0,high
16283,2115720130,2014-08-21,3,5013,289950.0,low
16284,3586500630,2014-09-24,2,25732,850000.0,high
16285,9475960050,2014-06-20,4,4900,565000.0,high
16286,7527000020,2015-04-25,3,19270,792000.0,high
16287,3668000500,2014-12-22,3,9600,260000.0,low
16288,1549500585,2015-04-27,3,209523,585000.0,high
16289,8898700680,2014-07-30,3,10523,295500.0,low
16290,6163901061,2014-12-11,4,7877,329000.0,low
16291,7855600080,2015-03-30,3,15232,750000.0,high
16292,4024100807,2015-02-25,4,7555,495000.0,low
16293,5037300130,2015-05-04,3,5750,672500.0,high
16294,3528900086,2014-05-08,5,3200,1307000.0,high
16295,1552520010,2014-08-01,3,9636,405000.0,low
16296,5113400168,2015-01-16,3,5808,620000.0,high
16297,9346900170,2014-09-22,4,7020,615000.0,high
16298,3999300080,2014-09-04,6,11180,887000.0,high
16299,472000895,2014-09-22,4,5000,1057000.0,high
16300,687600010,2014-08-05,4,39430,753000.0,high
16301,1130000005,2014-07-15,3,5000,1600000.0,high
16302,7397300170,2014-05-30,4,28078,3710000.0,high
16303,1077100020,2014-12-31,3,8519,365000.0,low
16304,7856570190,2014-08-22,4,23000,870000.0,high
16305,5104510010,2014-07-01,4,9601,321000.0,low
16306,2895550050,2015-05-07,3,4486,280000.0,low
16307,4142450480,2014-07-03,3,3593,288000.0,low
16308,5559200020,2015-02-27,3,12285,248500.0,low
16309,5381000352,2014-06-22,4,13550,330000.0,low
16310,2474300050,2014-07-22,5,11454,740000.0,high
16311,7787110680,2014-09-23,3,8010,445000.0,low
16312,1788700185,2015-03-06,2,9600,198500.0,low
16313,2887950020,2014-06-25,7,5458,280000.0,low
16314,8835210480,2014-07-10,3,3433,336500.0,low
16315,844000225,2015-02-11,3,10336,267000.0,low
16316,1771000430,2014-05-02,3,9180,315000.0,low
16317,8078430480,2014-08-06,4,7412,545000.0,high
16318,8001450170,2014-08-04,3,16679,274950.0,low
16319,8924100430,2014-12-24,2,7130,500000.0,low
16320,7418700050,2014-05-28,3,9624,299000.0,low
16321,3630020430,2015-05-05,3,1445,420000.0,low
16322,1972200725,2015-04-07,3,1248,620000.0,high
16323,267000170,2014-12-10,3,12000,575950.0,high
16324,8961980290,2014-09-04,4,6600,666500.0,high
16325,1551500130,2014-05-22,4,7292,180000.0,low
16326,5557800010,2014-06-23,3,18200,261350.0,low
16327,3776300010,2015-02-24,4,5607,1030000.0,high
16328,2473000680,2015-04-29,3,8960,390000.0,low
16329,7984400005,2014-06-26,3,12384,253500.0,low
16330,9238430680,2014-05-21,4,48706,625000.0,high
16331,3211000170,2014-09-22,4,7800,255000.0,low
16332,7338220280,2014-10-10,3,3721,257000.0,low
16333,8073000480,2014-07-22,2,13122,869000.0,high
16334,7525530670,2014-11-12,4,10860,745000.0,high
16335,191100275,2014-09-26,4,9525,1350000.0,high
16336,1214000050,2014-10-20,3,7500,350000.0,low
16337,6852700279,2014-06-19,3,1110,475000.0,low
16338,5423600080,2014-09-18,3,11656,540000.0,low
